RandomEngineRoot:
    Generator type: TRandom3
    Seed: 1375677904
Electric Field of 3000 volt per cm
MediumMagboltz::SetComposition:
    Xe
SolidBox:
    -1 < x [cm] < 1
    -0.74 < y [cm] < 0.74
    -1 < z [cm] < 1
Avalanche 1 of 1:
the primary electron started its drift at (x,y,z,) = ( 0x7fff8bd96e00 , 0x7fff8bd96de0 , 0x7fff8bd96dc0) [cm] with an energy of 0x7fff8bd96da0 [eV]
Sensor::SetArea:
    -1 < x [cm] < 1
    -0.74 < y [cm] < 0.74
    -1 < z [cm] < 1
step counter at 61000000 5.35288e-05 0.200511 -9.87507e-06 82.2746 0.00261188
step counter at 62000000 4.97471e-05 0.200519 -1.70384e-05 83.5513 0.00099979
step counter at 63000000 5.02559e-05 0.200526 -9.23833e-06 84.8739 0.00148724
step counter at 64000000 4.78352e-05 0.200534 -1.14672e-05 86.1907 0.00471388
step counter at 65000000 4.57438e-05 0.200541 -7.36015e-06 87.4831 0.0019853
step counter at 66000000 4.64733e-05 0.200548 -9.35199e-06 88.8502 0.0025454
step counter at 67000000 4.66299e-05 0.200557 -1.71242e-05 90.1001 0.00370698
step counter at 68000000 4.83787e-05 0.200563 -1.66234e-05 91.4664 0.00183678
step counter at 69000000 4.58707e-05 0.200571 -1.62137e-05 92.8043 0.00415627
step counter at 70000000 4.75974e-05 0.200579 -1.45879e-05 94.0759 0.00520413
step counter at 71000000 4.34785e-05 0.200586 -2.00204e-05 95.274 0.000507632
step counter at 72000000 4.03416e-05 0.200591 -2.00025e-05 96.8252 0.00076571
step counter at 73000000 4.35259e-05 0.200598 -2.19776e-05 98.1774 0.0022365
step counter at 74000000 4.3055e-05 0.200603 -2.15881e-05 99.6418 0.00184892
step counter at 75000000 4.08719e-05 0.200609 -2.28231e-05 101.067 0.00344152
step counter at 76000000 4.40891e-05 0.200617 -1.91466e-05 102.328 0.00244564
step counter at 77000000 4.41812e-05 0.200627 -2.10103e-05 103.481 0.00354985
step counter at 78000000 4.96353e-05 0.200634 -1.61512e-05 104.713 0.000409169
step counter at 79000000 4.72055e-05 0.20064 -1.52696e-05 106.201 0.00171657
step counter at 80000000 4.72083e-05 0.200646 -1.3581e-05 107.566 0.000361392
step counter at 81000000 4.64406e-05 0.200657 -1.86252e-05 108.735 0.00205706
step counter at 82000000 4.79789e-05 0.200666 -2.18328e-05 109.982 0.00314454
step counter at 83000000 4.57854e-05 0.200674 -1.96953e-05 111.168 0.00153903
step counter at 84000000 5.31844e-05 0.20068 -2.34673e-05 112.615 0.00107839
step counter at 85000000 5.16367e-05 0.200688 -2.87436e-05 113.903 0.00215316
step counter at 86000000 5.68802e-05 0.200697 -2.80189e-05 115.14 0.00403908
step counter at 87000000 5.37396e-05 0.200705 -2.82473e-05 116.396 0.000425287
step counter at 88000000 5.11959e-05 0.200714 -2.98868e-05 117.64 0.00225608
step counter at 89000000 5.28195e-05 0.200721 -3.08056e-05 118.94 0.00267909
step counter at 90000000 5.48504e-05 0.200727 -3.25563e-05 120.348 0.00048307
step counter at 91000000 5.96989e-05 0.200732 -3.00099e-05 121.846 0.00297138
step counter at 92000000 6.11563e-05 0.200739 -2.17601e-05 123.175 0.00254585
step counter at 93000000 6.17933e-05 0.200751 -1.37104e-05 124.314 0.00781602
step counter at 94000000 6.24292e-05 0.200759 -1.62252e-05 125.537 0.00268073
step counter at 95000000 6.48313e-05 0.200766 -1.87751e-05 126.834 0.0022857
step counter at 96000000 6.62096e-05 0.200772 -2.26425e-05 128.254 0.00157648
step counter at 97000000 6.2581e-05 0.200777 -2.50553e-05 129.691 0.0016244
step counter at 98000000 6.24873e-05 0.200786 -2.35675e-05 130.962 0.0032508
step counter at 99000000 6.84591e-05 0.200792 -3.07619e-05 132.363 0.00355721
step counter at 100000000 6.89424e-05 0.200797 -3.47274e-05 133.8 0.00232103
step counter at 101000000 7.42747e-05 0.200802 -3.22203e-05 135.263 0.00131456
step counter at 102000000 7.29015e-05 0.200813 -3.38461e-05 136.429 0.00298164
step counter at 103000000 7.30593e-05 0.20082 -3.29015e-05 137.739 0.00424295
step counter at 104000000 7.35167e-05 0.200829 -3.86198e-05 138.934 0.00187718
step counter at 105000000 7.14911e-05 0.200837 -3.78362e-05 140.319 0.00368398
step counter at 106000000 7.2437e-05 0.200841 -4.27175e-05 141.754 0.000400281
step counter at 107000000 7.2786e-05 0.200849 -4.1692e-05 143.122 0.00249946
step counter at 108000000 6.87288e-05 0.200855 -3.89951e-05 144.445 0.000716871
step counter at 109000000 7.10424e-05 0.200862 -4.15007e-05 145.815 0.00218503
step counter at 110000000 7.03606e-05 0.200871 -4.45286e-05 147.044 0.00283846
step counter at 111000000 7.09769e-05 0.200879 -4.55439e-05 148.334 0.00383801
step counter at 112000000 7.29059e-05 0.200886 -4.35526e-05 149.624 0.00302799
step counter at 113000000 6.70986e-05 0.200896 -4.85343e-05 150.796 0.00128507
step counter at 114000000 6.40502e-05 0.200905 -4.46001e-05 151.977 0.000947205
step counter at 115000000 6.983e-05 0.200912 -4.34395e-05 153.309 0.00250039
step counter at 116000000 6.60824e-05 0.200919 -4.36735e-05 154.688 0.00379857
step counter at 117000000 6.40829e-05 0.200926 -3.92021e-05 156.007 0.00315782
step counter at 118000000 6.40432e-05 0.200933 -4.04041e-05 157.373 0.00545191
step counter at 119000000 6.50465e-05 0.20094 -4.52836e-05 158.674 0.00248537
step counter at 120000000 6.32714e-05 0.20095 -4.74798e-05 160.023 0.00712457
step counter at 121000000 6.53259e-05 0.200953 -4.81625e-05 161.499 0.00167478
